ID,Case_Number,Date,Block,IUCR,Primary_Type,Description,Location_Description,Arrest,Domestic,Beat,District,Ward,Community_Area,FBI_Code,X_Coordinate,Y_Coordinate,Year,Updated_On,Latitude,Longitude,Location,Violent
10527445,HZ270184,42508.88194,038XX W ROOSEVELT RD,5011,OTHER OFFENSE,LICENSE VIOLATION,ALLEY,TRUE,FALSE,1011,10,24,29,26,1151170,1894442,2016,42516.65903,41.86623545,-87.72051715,"(41.866235446, -87.720517147)",0
10527504,HZ270253,42507.75,065XX S DR MARTIN LUTHER KING JR DR,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,FALSE,312,3,20,69,20,1180045,1861735,2016,42516.65903,41.77587034,-87.61551841,"(41.775870339, -87.615518412)",1
10527515,HZ270228,42508.87917,054XX S FEDERAL ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,TRUE,FALSE,225,2,3,40,26,1176631,1868948,2016,42516.65903,41.79574107,-87.62781677,"(41.795741067, -87.627816773)",0
10531052,HZ274325,42507.54167,021XX N SPAULDING AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1413,14,26,22,5,1153803,1914048,2016,42516.65903,41.91998423,-87.7103285,"(41.919984231, -87.710328503)",0
10531123,HZ274344,42507.625,042XX N ELSTON AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,1723,17,39,16,26,1149691,1927782,2016,42516.65903,41.95775244,-87.72507874,"(41.957752444, -87.725078744)",0
10531420,HZ274595,42508.33333,005XX E 51ST ST,820,THEFT,$500 AND UNDER,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,223,2,3,38,6,1180467,1871309,2016,42516.65903,41.80213261,-87.61367763,"(41.802132606, -87.613677631)",0
10531540,HZ274994,42506.33333,021XX N AVERS AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2525,25,30,22,5,1150366,1913907,2016,42516.65903,41.91966514,-87.72296039,"(41.919665137, -87.722960389)",0
10531554,HZ275057,42502.57778,082XX S MICHIGAN AVE,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,631,6,6,44,6,1178582,1850473,2016,42516.65903,41.74499955,-87.62122336,"(41.744999549, -87.621223361)",0
10531556,HZ275077,42491,0000X W WASHINGTON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,112,1,42,32,11,1175732,1900816,2016,42516.65903,41.88320956,-87.6301567,"(41.88320956, -87.630156699)",0
10527481,HZ270153,42508.83333,063XX S GREENWOOD AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,314,3,20,42,6,1184502,1862921,2016,42547.65972,41.77902158,-87.59914252,"(41.77902158, -87.599142517)",0
10527162,HZ311721,42507.875,007XX W 80TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,621,6,21,71,14,1172858,1851829,2016,42551.65833,41.74884866,-87.64215698,"(41.748848663, -87.642156977)",0
10531579,HZ275071,42504.97917,003XX N CENTRAL PARK AVE,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,1123,11,28,27,6,1152330,1901857,2016,42516.65903,41.88656021,-87.71606289,"(41.886560206, -87.716062887)",0
10531620,HZ275010,42497.79167,006XX E 92ND ST,810,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,633,6,9,44,6,1182076,1844112,2016,42516.65903,41.72746418,-87.6086172,"(41.727464176, -87.608617195)",0
10531624,HZ275217,42508.625,063XX N DRAKE AVE,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1711,17,50,13,6,1151569,1941706,2016,42516.65903,41.99592396,-87.71780671,"(41.995923961, -87.717806714)",0
10531683,HZ275187,42506.16667,034XX W IRVING PARK RD,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,BAR OR TAVERN,FALSE,FALSE,1723,17,35,16,2,1152529,1926373,2016,42516.65903,41.9538303,-87.71468263,"(41.953830299, -87.714682629)",1
10531710,HZ275092,42503.5,034XX W ROOSEVELT RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1133,11,24,29,7,1153585,1894496,2016,42516.65903,41.86633598,-87.71164998,"(41.866335979, -87.711649982)",0
10531720,HZ269611,42508.45833,066XX N ASHLAND AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,2432,24,49,1,11,1164401,1944386,2016,42516.65903,42.00301514,-87.67052748,"(42.003015136, -87.670527484)",0
10531729,HZ274582,42497.45833,003XX S DEARBORN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,113,1,2,32,11,1175987,1898766,2016,42516.65903,41.8775785,-87.62928209,"(41.877578503, -87.629282088)",0
10531731,HZ274605,42505.70833,012XX W LILL AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1932,19,32,7,6,1167725,1916986,2016,42516.65903,41.92775733,-87.65909198,"(41.927757334, -87.659091977)",0
10531735,HZ274560,42487.48264,012XX W OAKDALE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1933,19,32,6,11,1167482,1919718,2016,42516.65903,41.93525932,-87.65990605,"(41.935259322, -87.659906052)",0
10531742,HZ275345,42504.58333,083XX S COTTAGE GROVE AVE,870,THEFT,POCKET-PICKING,CTA BUS,FALSE,FALSE,632,6,6,44,6,1183009,1849965,2016,42516.65903,41.74350386,-87.60501807,"(41.743503863, -87.60501807)",0
10531753,HZ275361,42508,068XX S MERRILL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,331,3,5,43,26,1191721,1860139,2016,42516.65903,41.77121539,-87.57276766,"(41.771215385, -87.572767656)",0
10531795,HZ275293,42504.71667,047XX N KENMORE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1914,19,46,3,11,1168394,1931582,2016,42516.65903,41.9677949,-87.65620995,"(41.967794901, -87.656209954)",0
10531823,HZ275458,42504.5,057XX N MELVINA AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,1622,16,45,10,26,1133916,1937709,2016,42516.65903,41.98528568,-87.78283933,"(41.985285684, -87.782839328)",0
10531829,HZ275364,42502.54167,118XX S BISHOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,524,5,34,53,14,1168798,1826233,2016,42516.65903,41.67869783,-87.65777023,"(41.678697826, -87.65777023)",0
10532063,HZ275716,42499.41667,036XX N OSAGE AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,TRUE,1631,16,36,17,10,1122356,1923370,2016,42516.65903,41.94613381,-87.82566954,"(41.946133807, -87.825669539)",0
10532236,HZ275867,42503.33333,001XX S MENARD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1513,15,29,25,11,1137743,1898878,2016,42516.65903,41.87866088,-87.76970258,"(41.878660878, -87.769702581)",0
10532238,HZ275814,42504.00069,007XX S WESTERN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,FALSE,FALSE,1225,12,2,28,14,1160501,1896775,2016,42516.65903,41.87244953,-87.68619758,"(41.87244953, -87.686197577)",0
10532240,HZ275891,42508.41667,011XX S CENTRAL PARK AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1133,11,24,29,6,1152552,1894695,2016,42516.65903,41.86690252,-87.71543699,"(41.866902523, -87.715436986)",0
10532250,HZ275810,42500.375,076XX S CARPENTER ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,612,6,17,71,6,1170640,1854100,2016,42516.65903,41.75512919,-87.65021847,"(41.755129191, -87.650218468)",0
10532279,HZ265964,42505,052XX N KEDZIE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1712,17,39,13,7,1154097,1934620,2016,42516.65903,41.97642937,-87.70869744,"(41.976429371, -87.708697442)",0
10532280,HZ275901,42496.66667,013XX N RITCHIE CT,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1824,18,43,8,5,1176634,1909179,2016,42516.65903,41.90613772,-87.62659158,"(41.906137719, -87.626591581)",0
10532310,HZ275924,42503.64583,048XX S LOOMIS BLVD,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,933,9,20,61,6,1167816,1872624,2016,42516.65903,41.80602241,-87.66003612,"(41.806022407, -87.660036124)",0
10532317,HZ275927,42507.33333,029XX N AVERS AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,2523,25,30,21,26,1150212,1919352,2016,42516.65903,41.9346097,-87.7233839,"(41.9346097, -87.7233839)",0
10532324,HZ269307,42508.46875,003XX N LARAMIE AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,GROCERY FOOD STORE,FALSE,FALSE,1523,15,28,25,26,1141648,1901787,2016,42516.65903,41.88657227,-87.75529206,"(41.886572269, -87.755292058)",0
10532381,HZ275959,42500.54167,046XX S SACRAMENTO AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,922,9,14,58,6,1157147,1873827,2016,42516.65903,41.80954629,-87.69913375,"(41.809546286, -87.699133745)",0
10532383,HZ276008,42505.66667,014XX N CAMPBELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1423,14,26,24,14,1159480,1909415,2016,42516.65903,41.90715586,-87.68959797,"(41.90715586, -87.689597972)",0
10532410,HZ276003,42491.41667,004XX E ERIE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1834,18,42,8,11,1179370,1904874,2016,42516.65903,41.89426233,-87.61667347,"(41.894262326, -87.616673471)",0
10532449,HZ275859,42493.41667,0000X S HAMLIN BLVD,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1122,11,28,26,6,1151072,1899631,2016,42516.65903,41.88047656,-87.72074096,"(41.880476562, -87.720740963)",0
10532462,HZ266773,42501.41667,081XX S VINCENNES AVE,810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,622,6,21,44,6,1174708,1850883,2016,42516.65903,41.74621174,-87.63540603,"(41.74621174, -87.635406033)",0
10532503,HZ276109,42486.375,021XX N NAGLE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2512,25,36,19,11,1133071,1913427,2016,42516.65903,41.91866816,-87.78651704,"(41.918668163, -87.786517042)",0
10532611,HZ276143,42491.625,0000X W HURON ST,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,RESIDENCE,FALSE,TRUE,1832,18,42,8,20,1175589,1905054,2016,42516.65903,41.89484208,-87.63055434,"(41.894842078, -87.630554342)",1
10532616,HZ276192,42497.70833,027XX S INDIANA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,133,1,2,35,11,1178045,1886507,2016,42516.65903,41.84389246,-87.62209863,"(41.843892459, -87.622098627)",0
10532719,HZ261958,42502.75556,020XX N LONG AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2515,25,37,19,14,1140055,1913073,2016,42516.65903,41.91757168,-87.76086547,"(41.917571683, -87.760865467)",0
10532754,HZ267825,42507.36806,035XX W SUNNYSIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,1723,17,33,14,08B,1151800,1929674,2016,42516.65903,41.96290288,-87.71727529,"(41.962902882, -87.717275291)",1
10532768,HZ276237,42488.45833,051XX W 55TH ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,FALSE,FALSE,814,8,23,56,11,1142940,1867661,2016,42516.65903,41.79290166,-87.75139653,"(41.79290166, -87.751396529)",0
10532830,HZ276390,42508.83333,011XX N DEARBORN ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1824,18,42,8,5,1175730,1907920,2016,42516.65903,41.90270335,-87.62995019,"(41.902703354, -87.629950194)",0
10532864,HZ276279,42506.34653,044XX S WOOD ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,924,9,12,61,11,1165090,1875322,2016,42516.65903,41.8134842,-87.66995772,"(41.813484196, -87.66995772)",0
10532872,HZ276464,42507.5625,011XX W COLUMBIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2432,24,49,1,11,1167397,1945001,2016,42516.65903,42.00463853,-87.65948762,"(42.004638534, -87.659487619)",0
10532884,HZ276481,42508.52083,032XX N ASHLAND AVE,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,1922,19,44,6,6,1165075,1921756,2016,42516.65903,41.94090324,-87.66869378,"(41.940903244, -87.668693783)",0
10532895,HZ276198,42508.375,015XX E 74TH PL,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,324,3,5,43,6,1187742,1855895,2016,42516.65903,41.75966511,-87.58748792,"(41.759665109, -87.587487921)",0
